subject,image_uid,stim_name,stim_index,sternberg_slot,in_screening,in_sternberg,z_max,z_mean,rate_mean,z_max_mtl,z_mean_mtl,n_units_pref,n_concept_pref,n_concept_pref_mtl,n_subjects_screening,n_subjects_sternberg,sternberg_rate,category,category_clip,category_p,p_cat_face_person,p_cat_animal,p_cat_landmark_place,p_cat_landscape_nature,p_cat_object,p_cat_vehicle,p_cat_food,p_cat_scene_with_people,p_cat_cartoon_art,attr_famous,attr_face_visible,attr_single_object,attr_indoor,attr_natural,attr_text_present,attr_colorful,attr_emotional,attr_child,attr_smiling,fine,fine_p,category_overridden,luminance,rms_contrast,michelson_contrast,colorfulness,saturation,hue_entropy,gray_entropy,edge_density,spectral_slope,high_freq_energy,edge_com_x,edge_com_y,aspect,sternberg_rate_loso,n_sternberg_other,clip_centroid_dist,clip_nn1_dist,clip_nn5_dist,clip_mean_dist,clip_cat_typicality,resnet50_centroid_dist,resnet50_nn1_dist,resnet50_nn5_dist,resnet50_mean_dist,resnet50_cat_typicality,dinov2_centroid_dist,dinov2_nn1_dist,dinov2_nn5_dist,dinov2_mean_dist,dinov2_cat_typicality,alexnet_fc7_centroid_dist,alexnet_fc7_nn1_dist,alexnet_fc7_nn5_dist,alexnet_fc7_mean_dist,alexnet_fc7_cat_typicality,clip_ws_nn1_dist,clip_ws_centroid_dist,resnet50_ws_nn1_dist,resnet50_ws_centroid_dist
3,img_0044,image_49,44.0,,True,False,0.3893311835851147,0.01566232639003354,3.8229166666666665,0.2793159870711015,-0.09878367248540128,0.0,0.0,0.0,3,0,0.0,animal,animal,0.7097193,0.08960177,0.7097193,0.005712579,0.01016842,0.11132313,0.016249523,0.04378802,0.009661979,0.0037752585,0.53461725,0.6607391,0.9939063,0.1907614,0.6052437,0.33757448,0.29702088,0.15525624,0.030733587,0.6145802,farm animal,0.9472593,False,0.4409451782703399,0.2831600606441498,0.8878091726838924,45.18255233764648,0.2847643196582794,3.36771821975708,5.406496853206281,0.0476583333333333,-2.966531613697312,0.0403784550726413,0.4969327298140321,0.5774984509738676,1.3333333333333333,0.0,0,0.20690169299381966,0.09143029426415505,0.20960740262480151,0.4407009100687876,0.8389079743471993,0.7828571693248685,0.3413797843963374,0.5944413872300546,0.9225354106519843,0.39326640483221464,0.901548202666993,0.5018040173714793,0.7420825321201339,0.9830876117292079,0.18325340031738813,0.8172440275272852,0.6371945734882338,0.6925544970405657,0.9430613796963562,0.3087504806073792,0.22532762832167674,0.22751015692830534,0.6441884672193372,0.8120541713971781
3,img_0045,image_51,45.0,,True,False,0.3893311835851147,-0.03700616171418779,3.6510416666666665,0.1003643885747008,0.01601545337534884,0.0,0.0,0.0,4,0,0.0,animal,animal,0.80400264,0.023630474,0.80400264,0.0017402122,0.000931552,0.0998176,0.00991139,0.011588517,0.033862393,0.014515226,0.75773245,0.8391672,0.9956689,0.038336106,0.5826886,0.6271778,0.121960394,0.3706951,0.0796302,0.8094888,dog,0.6886791,False,0.3840240240097046,0.1959425956010818,0.975050666474412,39.01820755004883,0.4393313825130462,1.4707484245300293,5.306340937320437,0.0258916666666666,-2.6818670389973867,0.0771236941218376,0.4834685308173784,0.5282418555718283,1.3333333333333333,0.0,0,0.2696519912514287,0.13691053153872246,0.2400072579937375,0.4851849328774271,0.7776133996775453,0.7009725635622488,0.6441884672193372,0.6890565849284546,0.8922176324985681,0.38239225075591077,0.861453546106449,0.8120187019370902,0.8376775163542914,0.9750057274071564,0.06625030029615303,0.8203113515763312,0.6569471631220023,0.7418696218706967,0.9440662403423855,0.2645616628933953,0.28604383585886795,0.2897063967479385,0.6441884672193372,0.7304847630742538
3,img_0051,image_57,51.0,,True,False,0.641222779325257,-0.01590148954384522,3.7239583333333335,0.1624926065754712,-0.07739648548768609,0.0,0.0,0.0,15,0,0.0,animal,animal,0.8535877,0.08514229,0.8535877,0.0010500151,0.0007622249,0.040461507,0.0015801757,0.013735439,0.0012319807,0.0024487502,0.42991734,0.781108,0.92408365,0.36512235,0.77923816,0.45261154,0.36689228,0.40887544,0.03282938,0.28957608,cat,0.5716179,False,0.2463756501674652,0.232344776391983,0.9911880179650776,22.44452667236328,0.3306566774845123,2.276211738586426,5.291354723916886,0.0327083333333333,-2.6656454894971437,0.0264554433524608,0.5498707689895356,0.5186903061346868,1.3333333333333333,0.0,0,0.25135465585656613,0.010937814673788182,0.22164115832998688,0.47221385373289587,0.7932809868596551,0.6885602191856592,0.03476421339789737,0.6281438871672224,0.8876219615581207,0.31731789978664005,0.8198519490594081,0.010305398826540912,0.6609518823116032,0.9666200889259018,0.13696030973302717,0.8053175527742882,0.022298843541346813,0.584118152092506,0.9391542460079939,0.2947319050271846,0.2710388778154492,0.262448798096534,0.7867163493379103,0.6846634989780372
3,img_0053,image_59,53.0,,True,False,0.6752852674841588,0.04018551618728591,3.8541666666666665,0.6752852674841588,0.06233578720013779,0.0,0.0,0.0,2,0,0.0,face_person,face_person,0.6999435,0.6999435,0.020441936,0.0013955504,0.00040479822,0.054548543,0.0052362126,0.06567987,0.112380706,0.0399689,0.12425553,0.9731853,0.96621746,0.96039814,0.15607575,0.2939734,0.83306986,0.8001268,0.1572139,0.053814888,fictional movie character,0.6386004,False,0.4039144515991211,0.303913801908493,0.8889943117823125,45.80438232421875,0.5177842974662781,1.9125896692276,5.239815318011635,0.0101083333333333,-3.704077902474957,0.0048030582256615,0.5365770075213032,0.5557599074756258,1.3333333333333333,0.0,0,0.24432578947524464,0.22915218794759307,0.2506796783231807,0.46723105267684395,0.7848320040502254,0.4860311474219505,0.3449475543501477,0.38968883602989707,0.8126355656395795,0.6105898677662579,0.5458664910691198,0.4934977873411397,0.5394259828683735,0.9113928100974082,0.521042817739374,0.549420359482495,0.3065933534213223,0.36361899552106935,0.8553218843609398,0.5416508720813846,0.22915218794759307,0.22641021467365252,0.3938246156445905,0.410634785797411
3,img_0054,image_61,54.0,,True,False,0.6828600122445848,-0.04257919557474725,3.5052083333333335,0.3153976600851318,-0.052511882760870994,1.0,0.0,0.0,12,2,0.16666666666666666,face_person,face_person,0.8152914,0.8152914,0.013789165,0.00069759134,0.0010765668,0.015537767,0.0012427255,0.0043194084,0.14667639,0.0013690256,0.45598438,0.9689798,0.95311886,0.4587602,0.7416203,0.19087361,0.44251698,0.3179352,0.05884729,0.94730985,actor,0.33094466,False,0.1986391693353653,0.1736434698104858,0.9686057964217316,22.241086959838867,0.2705137729644775,2.8042898178100586,4.650610776183685,0.0122583333333333,-2.914297780330268,0.0217788126319646,0.4089076085827018,0.4757123957244352,1.3333333333333333,0.18181818181818182,2,0.2782217694345981,0.19958720323306556,0.26920792956146206,0.4912600945698875,0.7872784514317234,0.41342897691833014,0.3117065864008841,0.34346451712937454,0.785754609466129,0.7084654798119343,0.561232009035499,0.3091240062013586,0.37853381863520097,0.9144900392397796,0.4729581730832787,0.43331735172705566,0.28616236709441467,0.3428301089910864,0.8172863388777729,0.68384669525651,0.27356336580447493,0.2364558328908961,0.3117065864008841,0.3298969519327549
3,img_0055,image_62,55.0,,True,False,0.5555904844710097,-0.04752075614383563,3.6666666666666665,0.3011461804057297,0.0937913591918236,0.0,0.0,0.0,9,2,0.2222222222222222,face_person,face_person,0.9092856,0.9092856,0.019395055,0.0011818745,0.00077982707,0.020139107,0.0064434167,0.0031467942,0.035273172,0.0043552294,0.73813856,0.993005,0.96814895,0.5742185,0.30847618,0.5983649,0.2331541,0.092180066,0.044046346,0.26813477,actor,0.53490895,False,0.3133685886859894,0.166603997349739,0.9806929001672384,33.30561065673828,0.3283793330192566,2.2597577571868896,5.152332175880562,0.009075,-2.9526285691004697,0.0206217970699071,0.4951996765860716,0.5431466401413081,1.3333333333333333,0.25,2,0.3663798271300641,0.24107484406018231,0.2721944632743984,0.5537558142426607,0.7381278147755738,0.4062048549533557,0.2151578325070993,0.26799623541471695,0.7830798780554137,0.7516679266597193,0.5355506595071949,0.33159562602271464,0.4095755102990732,0.9093134467976292,0.5435153289600219,0.3889114231744252,0.24607695707076715,0.26471630773023885,0.8027388801354158,0.7779077627744065,0.24107484406018231,0.31265436968697913,0.26462876283459325,0.29115078095832436
3,img_0057,image_64,57.0,,True,False,0.5223845500894876,0.08120591537647413,4.151041666666666,0.2461001794488295,-0.07987630517426003,1.0,0.0,0.0,3,0,0.0,face_person,face_person,0.8702893,0.8702893,0.021377845,0.0038979875,0.009327646,0.045340877,0.0025498907,0.009094851,0.029902773,0.00821888,0.86710256,0.9793488,0.9239658,0.33308318,0.82742405,0.5896338,0.73805785,0.12456782,0.072790645,0.5748955,musician,0.1709685,False,0.7031142115592957,0.2267798036336898,0.7174373600042893,56.4308967590332,0.25687375664711,2.124157428741455,4.826237247375232,0.0275583333333333,-2.531001337128607,0.0435525812208652,0.4307256517079725,0.5507123696325709,1.3333333333333333,0.0,0,0.2717466412787318,0.16672223586089352,0.23671751236655583,0.4866698415101821,0.780240942386772,0.3930516032482596,0.26660808655102075,0.30189562630306144,0.7782098861506204,0.7114151570024395,0.6051884638975696,0.2670028555650933,0.3543938685352354,0.9233503466691821,0.42802596625634126,0.45930680788675604,0.2691689848010361,0.3226793868923747,0.8258005295172376,0.659666040093762,0.23853750187383527,0.24173741433265172,0.26660808655102075,0.31532450998232164
3,img_0058,image_65,58.0,,True,False,0.5223845500894876,0.040554335715384915,3.9010416666666665,0.4631303930618108,0.0925861135334215,1.0,0.0,0.0,11,1,0.09090909090909091,face_person,face_person,0.94889647,0.94889647,0.008216345,0.00065974955,0.00025052068,0.0078071267,0.0022825978,0.0027197772,0.025442723,0.0037247622,0.91412383,0.99380624,0.9633097,0.27816448,0.67411673,0.15831943,0.725436,0.40037104,0.046200708,0.16305774,actor,0.31775862,False,0.7028317451477051,0.2690711319446563,0.8682202262920241,32.16314697265625,0.1598566621541977,1.9181748628616333,4.956822164700008,0.0253083333333333,-2.962131005936936,0.015643835067749,0.488534321310647,0.5234145864782149,1.3333333333333333,0.1,1,0.3173247182873875,0.2222008076885531,0.2517631686251907,0.5189803846235147,0.7642007724966076,0.4334374516285001,0.26660808655102075,0.28929251778421167,0.7931627479288056,0.656203458301631,0.5993429215648098,0.2747320030496787,0.3392225998275725,0.9221720600598011,0.43974829612627553,0.3957399610623624,0.246035725763459,0.2722988281441229,0.80497592091878,0.7404302958514011,0.22970235214637902,0.27686720917522656,0.26660808655102075,0.3642322605244981
3,img_0059,image_66,59.0,4.0,True,True,0.5223845500894876,-0.06112815978762981,3.4427083333333335,0.4631303930618108,0.1643793018143817,0.0,0.0,0.0,11,2,0.18181818181818182,face_person,face_person,0.8309328,0.8309328,0.023338579,0.007609224,0.002419538,0.034078438,0.0060874536,0.0020104256,0.086432464,0.007091142,0.2827985,0.93953395,0.9725848,0.48648685,0.10338667,0.88020927,0.62989336,0.6001019,0.11928524,0.40688634,politician,0.7885161,False,0.5090633630752563,0.2436834871768951,0.8118171647732613,75.7066650390625,0.3758043944835663,1.7035270929336548,5.7616625026987665,0.0261166666666666,-3.1405126665380036,0.0234764739871025,0.4942433436241538,0.5181606158847104,1.3333333333333333,0.1,1,0.28629892686346414,0.0947075295596781,0.20504819530372265,0.49698603476892184,0.7396626183039889,0.4587415951158599,0.33077045025765495,0.34078921947097174,0.8025316079418339,0.6308876434858415,0.6182609480993372,0.3388431143932269,0.4224931033382765,0.9259853687440316,0.43376903010781204,0.5523981240430997,0.4234603653031055,0.5399677195650106,0.85629740516417,0.47116787078402694,0.18703600159198375,0.240505300110333,0.33077045025765495,0.38340885533895275
3,img_0060,image_67,60.0,,True,False,0.9063285919918472,0.09400274312163151,4.270833333333334,0.9063285919918472,0.14747521420418677,5.0,0.0,0.0,14,1,0.07142857142857142,face_person,face_person,0.871656,0.871656,0.021116847,0.008942733,0.0014969881,0.065664746,0.0041910787,0.01608564,0.0074700085,0.0033758837,0.47638693,0.99489284,0.95590335,0.5818369,0.15152809,0.80090195,0.33272994,0.50251436,0.07378407,0.9753298,athlete,0.94271743,False,0.4251401424407959,0.1804040372371673,0.947506878656128,57.131385803222656,0.3536482453346252,2.9221582412719727,5.540006380711501,0.036375,-2.6972603959596415,0.0759172514081001,0.480670706329936,0.578805354387486,1.3333333333333333,0.07692307692307693,1,0.3434801573883851,0.3332988319823762,0.39115765553130055,0.537522115608796,0.6947123318234197,0.42142861669437004,0.4092658955513985,0.4406119497724309,0.7887164763735708,0.6056014481136293,0.5944551974293418,0.5477873435333286,0.61042091713798,0.921186840969539,0.4172026533467379,0.5020083349705518,0.42595215806185793,0.47040254582653673,0.8397896234002967,0.5552381381839295,0.3780769796620612,0.3109084443800131,0.4092658955513985,0.3751644982954542
3,img_0061,image_68,61.0,,True,False,0.4231701139162921,-0.015365714207639047,3.6458333333333335,0.2997483154532457,-0.03046661404715653,0.0,0.0,0.0,12,0,0.0,face_person,face_person,0.71367216,0.71367216,0.09107009,0.005745908,0.0020463492,0.013357268,0.0057739005,0.008154689,0.025102263,0.13507742,0.9031462,0.8298809,0.8412007,0.6858344,0.2774351,0.93466467,0.7787137,0.15210775,0.028263593,0.14049233,athlete,0.9132594,False,0.3340237736701965,0.3065968751907348,0.992092976292794,60.91255187988281,0.4231052994728088,3.0364274978637695,5.576933372664291,0.0572166666666666,-2.872533004850507,0.0396010838449001,0.4735789816747005,0.5393963668683605,1.3333333333333333,0.0,0,0.37191688862171435,0.22268864140926947,0.3055049019305632,0.5576810668155844,0.6727702245700666,0.574079837872382,0.2925751848644629,0.43456873410880614,0.8452355963646906,0.4165100760822834,0.8815289716866666,0.3750207581885513,0.5355165495182631,0.979052333144015,0.1356828761736189,0.5721819022126995,0.45955726671546504,0.516505870928792,0.8627786049965098,0.3961264071767647,0.2639849892491155,0.3476947873919085,0.2925751848644629,0.552588799114651
3,img_0065,image_3,2.0,,True,False,0.6947699225312112,-0.06149144739341646,3.395833333333333,0.2793159870711015,-0.045676453366354085,1.0,0.0,0.0,5,1,0.2,face_person,face_person,0.64793295,0.64793295,0.07486418,0.0116193835,0.008981539,0.12757412,0.020587042,0.015422453,0.0850735,0.007944766,0.11594546,0.9524294,0.86716175,0.76962334,0.73482853,0.81333226,0.12345578,0.078206494,0.040208265,0.7532274,scientist,0.695883,False,0.3691206574440002,0.2308255732059478,0.8946386846503048,40.13484191894531,0.2887485325336456,2.800671339035034,5.52094048734792,0.0234416666666666,-2.76661695066946,0.0314411520957946,0.4943674425440767,0.5205018176952716,1.3333333333333333,0.25,1,0.34030329300052076,0.2872735157496842,0.36204349030927785,0.5352700194146146,0.6350294692099128,0.5427617048182664,0.4611824514645314,0.5107990130004849,0.833640056503799,0.4820547830248488,0.7877280403552519,0.4991237480260483,0.6533202936225873,0.9601448691238039,0.19177733460786867,0.5845790995049173,0.5181107632745502,0.5759331472086535,0.8668399482001691,0.4176364994599545,0.28727351574968385,0.3264789294773365,0.4611824514645315,0.4874856224340146
3,img_0068,image_14,12.0,,True,False,0.3703878204260254,-0.07193146939489278,3.4583333333333335,0.3703878204260254,-0.07134603634820331,0.0,0.0,0.0,2,0,0.0,face_person,face_person,0.66541684,0.66541684,0.026568027,0.0031199206,0.0008249852,0.027964668,0.0072113774,0.013306095,0.20509294,0.050495114,0.37127194,0.9870554,0.9290743,0.57313764,0.21533751,0.5710034,0.003835552,0.77643067,0.76354057,0.03589904,fictional movie character,0.38657644,False,0.435117244720459,0.141486570239067,0.6616400877481701,3.739119052886963,0.0299670621752738,2.8745100498199463,5.030774763692702,0.0069416666666666,-3.0768413144670914,0.0296209566295146,0.4875944333657684,0.5434083572986166,1.3333333333333333,0.0,0,0.35818981020390106,0.2530368940127814,0.3207875150686973,0.5479498673410077,0.6767703719984661,0.5294258313318212,0.39067188248778684,0.426379097484488,0.8287024488780608,0.5422039060939057,0.6757498393198021,0.3966679675264092,0.515631599190896,0.9375734108549602,0.36567329416431416,0.5687594649216346,0.3028751690335897,0.42710117528288477,0.8616574086402381,0.4807213956819729,0.3085466573812533,0.32617938042017025,0.39067188248778684,0.4511072550793037
3,img_0069,image_15,13.0,,True,False,0.4643615168501145,-0.013509177238264763,3.640625,0.219665454238968,0.052596224775064634,0.0,0.0,0.0,2,1,0.5,face_person,face_person,0.8501238,0.8501238,0.025956241,0.0017491422,0.0022669672,0.033775866,0.0023046704,0.012487955,0.010579183,0.060756154,0.8068187,0.98100054,0.79753613,0.6389493,0.73729306,0.7833129,0.18365653,0.088452816,0.10864636,0.8727957,tv host,0.45357183,False,0.6240055561065674,0.3591897487640381,0.89695445001011,27.319604873657227,0.1600603908300399,3.2889561653137207,5.007865618925885,0.0275083333333333,-2.725023756429902,0.0265127830207347,0.502010553915561,0.5043993614682548,1.3333333333333333,1.0,1,0.3461975624317234,0.27103026402386876,0.34286740568219415,0.5394484986107048,0.6950950257312507,0.44454064188672027,0.3514167007452781,0.35947579480240666,0.7972737045110444,0.6596791484417523,0.5443179447495932,0.45446280996138244,0.5023912474506073,0.9110806694458765,0.500680977112816,0.5257529652671571,0.3729950955093815,0.4037041975609935,0.8475684052173009,0.5619285679488298,0.39308388963463803,0.32101623752974096,0.4089056268863974,0.37170615897073145
3,img_0070,image_16,14.0,,True,False,0.3756822024417712,-0.06651150133587848,3.34375,0.2461001794488295,-0.101470755618289,0.0,0.0,0.0,2,0,0.0,face_person,face_person,0.897827,0.897827,0.015870871,0.002127957,0.001153482,0.03248569,0.0019147166,0.0021285412,0.03669194,0.009799828,0.107204854,0.9006843,0.8799101,0.8457562,0.28075072,0.86877966,0.80522656,0.35892686,0.047801938,0.06517111,politician,0.8395002,False,0.3397909700870514,0.2502551674842834,0.832682338412898,41.343475341796875,0.4109231233596802,2.630432605743408,4.91288389546836,0.024925,-3.3024131208930685,0.0411541350185871,0.5873188914573165,0.5296119621279561,1.3333333333333333,0.0,0,0.3084350751653617,0.19550406293988631,0.23692151719589818,0.5126784689612586,0.7137551119942109,0.4079166614826448,0.2686244979689243,0.3510022745841943,0.7837136744828768,0.681909709976461,0.5578371783571257,0.45875263616108086,0.5000797557259006,0.9138057428474625,0.49167276247094927,0.45073529652278665,0.37469795075573076,0.41419461528076623,0.8229924876185257,0.6461423574395473,0.19550406293988631,0.274069208936088,0.44191039848498337,0.3288032166755891
3,img_0073,image_38,34.0,,True,False,0.3437479655404847,-0.1059153460368428,3.2135416666666665,0.2793159870711015,0.0020690570548124493,0.0,0.0,0.0,2,0,0.0,landscape_nature,landscape_nature,0.2893417,0.09731892,0.08478194,0.011921618,0.2893417,0.20540851,0.023728017,0.12316679,0.13418706,0.030145463,0.07717764,0.2169591,0.41949743,0.35172498,0.91061735,0.6026692,0.9994429,0.12580293,0.10543483,0.37115797,flowers,0.98498976,False,0.4266557097434997,0.29091876745224,0.9895683099012484,110.4123992919922,0.7056736946105957,4.105702877044678,5.906401550469214,0.1074083333333333,-2.836360294577704,0.0620704479515552,0.4896432862253926,0.4748133196191006,1.3333333333333333,0.0,0,0.24857063552227388,0.07793633471838746,0.19618132787975537,0.47024024679413745,0.7696386757866054,0.7491548065053738,0.32047558272090726,0.5841300162730889,0.9100571096369009,0.2929312159624191,0.9076844973211472,0.453900673740667,0.7234256801153667,0.9843245053159136,0.1253524456494922,0.8273473751745906,0.5562181697525965,0.658595677385956,0.9463712538021227,0.1576210419704639,0.2140600042652474,0.2724324320085697,0.5403455037019208,0.7870654268315302
3,img_0075,image_43,38.0,,True,False,0.5369967595501501,0.02683090291336391,3.9322916666666665,0.5369967595501501,0.050826626243117776,0.0,0.0,0.0,2,0,0.0,cartoon_art,cartoon_art,0.8978355,0.045977432,0.020447826,0.0010529769,0.004568204,0.0065764324,0.0005898098,0.0028544266,0.020097394,0.8978355,0.6016279,0.6944897,0.8529154,0.15856484,0.8794373,0.20597354,0.64609486,0.46415055,0.031253766,0.19703372,fictional movie character,0.8743838,False,0.2959380447864532,0.1872982382774353,0.9946083623189256,81.10502624511719,0.7174924612045288,2.6533894538879395,5.18357482314452,0.0220083333333333,-2.3689560058779966,0.0779953524470329,0.4657304550540121,0.4775121939489418,1.3333333333333333,0.0,0,0.2825534499967045,0.28884396419451186,0.3263508106482658,0.49433084614039696,0.72997533711315,0.4998062985336653,0.46239440773709006,0.5394195482122797,0.8177358158214693,0.439621591942285,0.8541398199236744,0.6825821780546399,0.6905937606966388,0.9735314988180404,0.29950241772506814,0.6013526161937386,0.5691920448633176,0.640514159709657,0.8723349811822102,0.3541473682313937,0.3887895817587447,0.2859197575480039,0.5825146836695537,0.5473355066078108
3,img_0081,image_54,48.0,,True,False,0.9096976577316684,0.08055297028091037,4.09375,0.3533964514576619,-0.038309550424856724,1.0,0.0,0.0,2,0,0.0,animal,animal,0.75665015,0.21292043,0.75665015,0.0020285198,0.0025410408,0.015555908,0.0016661373,0.0021416245,0.0022389817,0.004257139,0.66240543,0.94505876,0.9249171,0.31406245,0.8733769,0.17188251,0.79733497,0.4739587,0.10658846,0.53613406,marine animal,0.1574072,False,0.5594121813774109,0.2202394157648086,0.8419734675393364,60.66243743896485,0.4884219765663147,2.506521463394165,5.779262641812908,0.0330333333333333,-2.964205439929821,0.0438518933951854,0.4926999209607005,0.4723583913499821,1.3333333333333333,0.0,0,0.186886519599907,0.049063155009652304,0.14888675871124496,0.42651204635823614,0.8816308758034658,0.7357151980453396,0.324181292326566,0.6149339818422485,0.9050810941335559,0.44567442360047427,0.8217249422728677,0.2469274185757605,0.5960839785374598,0.9669976283734415,0.2695242893459402,0.7398453416687214,0.6144389307102617,0.6859197252375469,0.9177054367864892,0.3541297622687505,0.19678241053400114,0.202631001019264,0.698504992584526,0.7799966982865788
3,img_0083,image_56,50.0,,True,False,0.5614565489595865,-0.03292093600742672,3.6770833333333335,0.1786729289881048,-0.09888151777218068,1.0,0.0,0.0,2,0,0.0,face_person,face_person,0.90145725,0.90145725,0.014332658,0.0010706993,0.0013279702,0.04376196,0.0025033157,0.0047739386,0.026419124,0.004352918,0.8458641,0.93261075,0.96304786,0.16028167,0.8507849,0.6195985,0.72631305,0.46283576,0.03751534,0.66701347,actor,0.27947718,False,0.162031278014183,0.1946208924055099,0.9999999879462922,34.225555419921875,0.3793287873268127,1.887482762336731,4.684633568054689,0.0261083333333333,-2.6075582603585397,0.0312796011567115,0.5220999956650693,0.4777900138174012,1.3333333333333333,0.0,0,0.33408943854142914,0.21833459274969458,0.24093760333450734,0.5308649846791139,0.7304937068314963,0.44730113251950776,0.3860220789154478,0.4297862274968888,0.798295776264581,0.6167664878324941,0.5895725928635032,0.5363278208919703,0.5858447320651073,0.9202026538314887,0.3974596849918476,0.5013140543530104,0.3551393414563848,0.4527724473735317,0.8395621758731647,0.5337610265279014,0.22970235214637902,0.2988138938150666,0.40084878130701607,0.37759117608086257
3,img_0086,image_1,0.0,,True,False,0.5888593330092623,0.004373757883555962,3.9114583333333335,0.5775686512317691,-0.020663622837836848,0.0,0.0,0.0,1,0,0.0,landscape_nature,object,0.37602627,0.112932414,0.08362114,0.027662138,0.14066063,0.37602627,0.017363464,0.18321303,0.04170414,0.016816733,0.10215048,0.23466994,0.7654362,0.24547939,0.7552036,0.46481615,0.9874249,0.05783779,0.084356666,0.5288723,flowers,0.9796522,True,0.2501581013202667,0.1991781145334243,0.963155280393176,58.08373260498047,0.7135336399078369,2.409595012664795,5.341416145141427,0.0748416666666666,-1.9816398686730712,0.1637641042470932,0.4690165870839922,0.4641300688886022,1.3333333333333333,,0,0.2927658374232368,0.20206718355639974,0.26520653574072817,0.5015704623307062,0.7022862934949221,0.8467185657512899,0.5403455037019206,0.6637143501739511,0.9461800949170146,0.23104750159103185,0.9783488493755829,0.7900728466361531,0.8626557589110565,0.998568326512743,-0.04487746021549469,0.8660163469576563,0.6266763461186635,0.7278912096089869,0.9590392756172007,0.18542120299106932,0.2140600042652474,0.3161189643472311,0.5403455037019208,0.8511941954912619
3,img_0087,image_2,1.0,0.0,True,True,0.4974402043780024,-0.08609519527390797,3.5260416666666665,0.1600149214068344,-0.07712469189687705,0.0,0.0,0.0,1,1,1.0,animal,animal,0.95891374,0.029029956,0.95891374,0.0007137266,0.0011209408,0.0037510968,0.00049335626,0.0022657667,0.0011782073,0.0025331958,0.74684185,0.9884306,0.9388202,0.10625436,0.8986028,0.7233431,0.91004795,0.4482338,0.017240774,0.7421813,big cat,0.9480381,False,0.4797914326190948,0.2241960614919662,0.9999999897591294,67.37960815429688,0.5368936061859131,2.6556529998779297,5.757989469489543,0.1145583333333333,-2.4026532923462023,0.1277584433555603,0.5120629235583211,0.4930922611557292,1.3333333333333333,,0,0.23438730819001474,0.16982810352636368,0.19522647137828525,0.46018561001838143,0.846813258195368,0.9047046366665169,0.8259024042426838,0.8828731453218422,0.9676494397056126,0.1641465700477338,0.8335319142914914,0.6650494030225769,0.7874647452739852,0.9693775610186838,0.19661254703665057,0.8201171524356472,0.6445889153433407,0.6962739041284445,0.9440026203691302,0.308022704947013,0.19678241053400114,0.2543216637788184,0.8994650467990514,0.9047124724776051
3,img_0088,image_8,7.0,,True,False,0.5775686512317691,0.023666304077204166,3.78125,0.5775686512317691,0.17807242187870956,1.0,0.0,0.0,1,0,0.0,scene_with_people,scene_with_people,0.8412386,0.050384812,0.030177582,0.00094590423,0.0016061214,0.030985989,0.02102263,0.010001614,0.8412386,0.013636677,0.32442433,0.21053444,0.5543381,0.7624082,0.20960267,0.49071607,0.045397848,0.5971547,0.055268206,0.41745514,musician,0.3718056,False,0.6203494668006897,0.3368660807609558,0.9169811259030266,0.0945334881544113,1.7745100194588304e-05,0.8535580635070801,5.528586251534158,0.164525,-2.2483392813008662,0.0956481993198394,0.4611271627589455,0.5763077509838136,1.3333333333333333,,0,0.39909661960759446,0.18551348727151307,0.3608338669346566,0.5769489238087894,0.6555337176522928,0.5891641957345625,0.536879876099809,0.5726357751825242,0.850820580391824,0.48767773790363905,0.8273582898225689,0.7682671564932259,0.778936572036888,0.9681331428571196,0.1956465920577134,0.6807753209803761,0.6618647917771583,0.675829789745287,0.8983539961819895,0.3949912120261009,0.18551348727151307,0.3727790923201888,0.5368798760998089,0.5578579938370143
3,img_0089,image_11,9.0,,True,False,0.5665860624013144,-0.03722317429786666,3.4791666666666665,0.5665860624013144,0.06775527092671597,1.0,0.0,0.0,1,0,0.0,animal,animal,0.38784042,0.18050432,0.38784042,0.0042032553,0.034178175,0.24227557,0.032073025,0.08801794,0.0078853145,0.023021981,0.3827622,0.895512,0.9199088,0.22508374,0.9227202,0.748311,0.998379,0.23726891,0.04097241,0.6340119,flowers,0.43942162,False,0.5769858956336975,0.1305795460939407,0.4851282669425374,98.6020050048828,0.957987666130066,2.088921546936035,4.935301061624507,0.0078833333333333,-3.1355438795330115,0.0227696299552917,0.5153650403021611,0.5906762945507145,1.3333333333333333,,0,0.23133337374404328,0.1976636270971006,0.22694190216510352,0.4580206595189758,0.8286041891145153,0.826548198249841,0.7359215059469448,0.8509839488964598,0.9387120156426926,0.18565353480421332,0.9122731034448422,0.7575714421946682,0.8421179629450577,0.9852494311557237,0.06015207126809967,0.7771412897968991,0.7055965363440722,0.7502606762888702,0.9299236536853592,0.2839157928561471,0.27169757606778444,0.2606164868653187,0.8745113537144733,0.8297580639280567
