image_uid,n_subjects_screening,n_subjects_sternberg,first_path,sternberg_rate,category,category_clip,category_p,p_cat_face_person,p_cat_animal,p_cat_landmark_place,p_cat_landscape_nature,p_cat_object,p_cat_vehicle,p_cat_food,p_cat_scene_with_people,p_cat_cartoon_art,attr_famous,attr_face_visible,attr_single_object,attr_indoor,attr_natural,attr_text_present,attr_colorful,attr_emotional,attr_child,attr_smiling,fine,fine_p,category_overridden,luminance,rms_contrast,michelson_contrast,colorfulness,saturation,hue_entropy,gray_entropy,edge_density,spectral_slope,high_freq_energy,edge_com_x,edge_com_y,aspect,clip_centroid_dist,clip_nn1_dist,clip_nn5_dist,clip_mean_dist,clip_cat_typicality,resnet50_centroid_dist,resnet50_nn1_dist,resnet50_nn5_dist,resnet50_mean_dist,resnet50_cat_typicality,dinov2_centroid_dist,dinov2_nn1_dist,dinov2_nn5_dist,dinov2_mean_dist,dinov2_cat_typicality,alexnet_fc7_centroid_dist,alexnet_fc7_nn1_dist,alexnet_fc7_nn5_dist,alexnet_fc7_mean_dist,alexnet_fc7_cat_typicality
img_0196,3,0,images/sub-06/ses-1/image_18.png,0.0,face_person,face_person,0.4707424,0.4707424,0.02168099,0.0035701534,0.010383601,0.1381734,0.019701796,0.03370112,0.28723374,0.014812755,0.13317436,0.95965445,0.95474815,0.7039285,0.6246858,0.35063672,0.31415325,0.32563236,0.018561915,0.9430959,couple,0.508519,False,0.649186372756958,0.2791015803813934,0.7501186090937269,35.67379379272461,0.196772500872612,3.66829252243042,5.318844485466995,0.0222166666666666,-2.80953594387496,0.0185227170586586,0.5453827617272046,0.5645400997704384,1.3333333333333333,0.28983350587599066,0.22921017841660718,0.306804118991684,0.49949171677806053,0.6595631703215938,0.4078006923791645,0.2508994353417735,0.3228950666571454,0.7836707369182486,0.7164863393885167,0.6871577938395653,0.5295525646965524,0.6109353354720707,0.9398729134991775,0.2999869360732479,0.41603045472432687,0.2879417065539098,0.31172585287671245,0.8116231216199126,0.7150238777840255
img_0197,3,0,images/sub-06/ses-1/image_19.png,0.0,face_person,face_person,0.719867,0.719867,0.049701046,0.0014161115,0.0024169087,0.02852453,0.009307182,0.014890547,0.088608965,0.08526774,0.13258803,0.97048336,0.9253581,0.3660664,0.3841718,0.44212082,0.0019612422,0.9650764,0.87221056,0.09095413,child,0.8037484,False,0.5356612205505371,0.3635726571083069,0.983193265871103,1.5530248880386353,0.0223955884575843,1.7170661687850952,4.841450837483043,0.0839083333333333,-2.908038680545439,0.0525911673903465,0.4033028122666333,0.5388343926931206,1.3333333333333333,0.2639235466614024,0.286355975331974,0.29874512734902126,0.4811240078001528,0.7156445964444295,0.49396962183985693,0.3052635674472497,0.39677640779146006,0.815574786071029,0.5847715881839437,0.5266971643514329,0.5012284277702855,0.5178744069743145,0.9075288468076862,0.4656035644483892,0.4708543376349217,0.30048806011050877,0.38220556309279363,0.8295835201687781,0.603550417904903
img_0198,3,2,images/sub-06/ses-1/image_21.png,0.6666666666666666,landscape_nature,landscape_nature,0.39431933,0.039553184,0.034659233,0.28469115,0.39431933,0.09426156,0.02553195,0.032102153,0.044136297,0.05074517,0.04852549,0.11493774,0.9103895,0.026572056,0.6115882,0.36236477,0.7468905,0.51300806,0.13299282,0.42253438,bridge,0.27989513,False,0.4435896575450897,0.2819074690341949,0.9257836871321034,37.68581771850586,0.3385213017463684,1.8275226354599,5.577169786364138,0.0722583333333333,-2.4112339906949423,0.1060955375432968,0.5585302481544052,0.4272313112347203,1.3333333333333333,0.2447804486521038,0.2041286807709275,0.25955633019393387,0.4675533630045261,0.8033435274262839,0.7216888402456776,0.6706008171702327,0.6958037628384364,0.89988783466665,0.3911313874330066,0.9234171855484662,0.7127275729202627,0.8305784859165417,0.9874957450080678,0.08353267445942063,0.7991349636988951,0.7555490103599598,0.778267933903052,0.9371288191691287,0.2862836177889772
img_0199,3,0,images/sub-06/ses-1/image_22.png,0.0,landscape_nature,landscape_nature,0.55384237,0.02777392,0.018388383,0.08591091,0.55384237,0.22934364,0.035044894,0.019498244,0.019148339,0.011049304,0.12116768,0.20567702,0.967155,0.014699688,0.64915913,0.45851064,0.9844395,0.27721146,0.27876076,0.67778486,forest or field,0.6859496,False,0.4509385526180267,0.1920882165431976,0.7073648974397363,129.77655029296875,0.7129004597663879,2.8094851970672607,5.498577765664818,0.013775,-2.5826608382028384,0.0356645472347736,0.5135443943491564,0.5959557894544099,1.3333333333333333,0.1881927489814308,0.2041286807709275,0.22209708250826637,0.4274380393688585,0.8662472060414101,0.7021265395005925,0.6044454520937832,0.635581605359999,0.892644892130183,0.4388848174751563,0.8738451847093748,0.7127275729202627,0.786531214954064,0.9775035113599454,0.15135093520522433,0.7676459025661324,0.5835041244048951,0.609528776006347,0.9268129484600744,0.48779334382380624
img_0200,3,0,images/sub-06/ses-1/image_23.png,0.0,landscape_nature,landscape_nature,0.43122584,0.03973796,0.07402338,0.22074403,0.43122584,0.0756696,0.05876475,0.03673436,0.0218849,0.041215148,0.26646125,0.09219843,0.8439185,0.029916735,0.60866904,0.2006531,0.98925203,0.71764964,0.21550773,0.7731719,bridge,0.26381212,False,0.2777865529060364,0.1969374418258667,0.9919268336432036,102.10999298095705,0.809564471244812,1.8980501890182495,5.342447546186391,0.0198416666666666,-2.6726708227356264,0.0269869193434715,0.3976877043446151,0.5318628734429547,1.3333333333333333,0.20370629166116927,0.22960240662773312,0.2536527626773556,0.43843567293507996,0.8273512246147104,0.7800780580542319,0.599566560392869,0.7196904442771389,0.9215064446066317,0.3104931961563523,0.9496824016855834,0.6569605232572322,0.8066467892467364,0.992790027506618,0.15879219780093484,0.7751841528975342,0.6141192751442894,0.6751948242815236,0.9292824922633454,0.3668803775226138
img_0201,3,0,images/sub-06/ses-1/image_24.png,0.0,landscape_nature,landscape_nature,0.6915321,0.0030347179,0.0026960468,0.26904705,0.6915321,0.006022803,0.013498836,0.0009199539,0.01165823,0.0015902354,0.13318053,0.30407232,0.4182281,0.021103272,0.57311904,0.6613131,0.8245196,0.24188821,0.05656838,0.06447297,desert,0.52018726,False,0.6030092239379883,0.3070983588695526,0.8074451934822909,79.9719009399414,0.4794771373271942,1.700090408325195,5.203665609705185,0.0353333333333333,-2.5144668454555092,0.0367733091115951,0.5270226956959024,0.6242840599103455,1.3333333333333333,0.2562619396161713,0.10262006212812014,0.15604225339348457,0.4756926534956406,0.8475465156851756,0.7256837434229608,0.297193950607443,0.40702022071764354,0.9013669477080483,0.5163998828100589,0.8483694249651401,0.27089427345136463,0.34171317844195237,0.972368359673127,0.41559427037482477,0.7746395827343232,0.48482902953533114,0.5217580476726421,0.9291040901391279,0.40481509218186534
img_0202,3,0,images/sub-06/ses-1/image_25.png,0.0,landscape_nature,landscape_nature,0.42058626,0.030654037,0.035338618,0.26808792,0.42058626,0.12978926,0.01745642,0.034164783,0.05111875,0.012804025,0.515214,0.15612021,0.80935454,0.08569851,0.39319384,0.90403014,0.91630745,0.53953767,0.12654273,0.5281955,beach or island,0.31071663,False,0.4572339653968811,0.2323414981365203,0.9430222097068944,85.060791015625,0.4552713632583618,2.17093563079834,5.717930319898614,0.0450333333333333,-2.69428296805468,0.0502592585980892,0.5599480749132882,0.6304223829779343,1.3333333333333333,0.3082549249652995,0.28810548760834187,0.31056942360531,0.512550759518737,0.7554490634875937,0.7588304494941995,0.6973133138319205,0.7239689122384908,0.9136395167926156,0.27551206395010774,0.8743778652875123,0.6680225839106243,0.7556493276999542,0.9776108838425257,0.1319855075017768,0.7508067150205004,0.5380474844553047,0.6063467164425053,0.9212964015921363,0.43740618728123865
img_0203,3,0,images/sub-06/ses-1/image_26.png,0.0,landscape_nature,landscape_nature,0.9509679,0.004246025,0.0031253928,0.016179794,0.9509679,0.0042896885,0.013393809,0.0017183686,0.0049727294,0.0011062018,0.15534706,0.15169665,0.7776388,0.0059574125,0.6194209,0.23388025,0.9804693,0.4434333,0.1306953,0.4983096,mountain or canyon,0.288331,False,0.3901592791080475,0.2159278690814972,0.838497711364825,64.09475708007812,0.5466048717498779,3.230625629425049,5.472586182514791,0.0217833333333333,-2.5951739167774774,0.0394732952117919,0.5260901941647923,0.509683885415808,1.3333333333333333,0.24188811004801558,0.22969922640713225,0.261025187339437,0.4655029686636677,0.832649273642805,0.7084938942816602,0.2907003614003226,0.4709332393414966,0.8950024054610296,0.5733858618175508,0.8901446287983437,0.7495467924629247,0.7904323688917997,0.9807889920933163,0.15508685285900675,0.750750907009673,0.45910691385365177,0.5516794663827277,0.9212781187915856,0.49238070967253517
img_0204,3,1,images/sub-06/ses-1/image_27.png,0.3333333333333333,landscape_nature,landscape_nature,0.6746779,0.052993733,0.01802055,0.052821476,0.6746779,0.100381814,0.008513246,0.039489385,0.045971204,0.007130702,0.14782481,0.43475232,0.95699155,0.103083126,0.4777897,0.72452325,0.99021894,0.28025225,0.06898731,0.698397,beach or island,0.9956273,False,0.413790613412857,0.1664444357156753,0.6839618088868795,72.73960876464844,0.6317648887634277,2.356663465499878,5.2167301402965744,0.0271666666666666,-2.2564734576549266,0.0818084329366684,0.478949532572408,0.5110074244711722,1.3333333333333333,0.32143418859433126,0.27732966403753323,0.3014849684918067,0.5218936101529783,0.7474149396921499,0.7762736417491165,0.4825799022822195,0.5641511736584246,0.9200978593363294,0.42554882632014845,0.8617168434815354,0.6292347244352787,0.7551193892732347,0.9750588002879415,0.24821704833437835,0.7820559179293677,0.5113463228358724,0.6069713679890019,0.931533694333566,0.40757418378499677
img_0205,3,0,images/sub-06/ses-1/image_28.png,0.0,landscape_nature,landscape_nature,0.51532143,0.04362684,0.04308043,0.18993627,0.51532143,0.07823865,0.03987527,0.025992658,0.051358137,0.012570379,0.32096675,0.38582563,0.96507436,0.011409649,0.33458138,0.4906508,0.9803288,0.23121525,0.055830173,0.8163575,bridge,0.43865135,False,0.3697742223739624,0.1936202496290207,0.9622137352975342,76.0814437866211,0.6817950010299683,2.511812686920166,5.481965021936809,0.0224833333333333,-2.421539298098132,0.0515705235302448,0.4831797703024025,0.4642876697151365,1.3333333333333333,0.33959836886555217,0.2974166981944004,0.3096776120907115,0.5347702949165799,0.7427695514876561,0.736994913791585,0.41672200679412985,0.5428114996713729,0.9055549089334536,0.47305490244951026,0.8569079104391113,0.6292347244352787,0.7281904692885591,0.9740894631269489,0.1790243941836992,0.7787713670315539,0.5113463228358724,0.5861020566812497,0.9304576697974172,0.4498595162744938
img_0206,3,0,images/sub-06/ses-1/image_29.png,0.0,landscape_nature,landscape_nature,0.812291,0.019922938,0.006914834,0.018180326,0.812291,0.069928125,0.03616093,0.010273559,0.019848332,0.0064798486,0.23405665,0.20455502,0.9681106,0.06527715,0.39608136,0.6407619,0.85356796,0.40637416,0.13380866,0.07884481,desert,0.9853258,False,0.5379819869995117,0.2029976397752761,0.6045209397501774,59.53924560546875,0.4974473714828491,1.3360365629196167,5.0435262859616365,0.0168916666666666,-2.737676942734204,0.0289910268038511,0.4615922716249933,0.4059112817945487,1.3333333333333333,0.2317198690271658,0.1935045985372047,0.22281779466695567,0.45829464809699405,0.8197314802072994,0.6421713882828906,0.7212411301786527,0.7329309978382581,0.8704464952905832,0.26749872259283075,0.8550754889230612,0.691264204144177,0.7410812070049049,0.9737201017209073,0.29934435976471596,0.7495997699950441,0.7348614056409694,0.7434877641284173,0.9209010043212223,0.24416694284515855
img_0207,3,1,images/sub-06/ses-1/image_31.png,0.3333333333333333,animal,animal,0.67455375,0.0394709,0.67455375,0.007357707,0.06748712,0.025181998,0.0135719525,0.017644431,0.13664064,0.018091476,0.5025954,0.5684738,0.5939065,0.21464737,0.88081056,0.39438227,0.6756033,0.45637378,0.047279514,0.2028543,marine animal,0.18666974,False,0.519137978553772,0.2904265522956848,0.990443377880974,19.621665954589844,0.2269312441349029,3.47217059135437,5.553381222676634,0.2350833333333333,-1.6012764022259307,0.1710959523916244,0.5519733947952289,0.5765135581312939,1.3333333333333333,0.21483452259027602,0.08524036846311678,0.15240503958879797,0.4463245354937558,0.8651253573387947,0.8450656860397989,0.09955812141784626,0.6414288398104263,0.9455681161459062,0.2780962013596417,0.8462166450981465,0.35277477239732924,0.6530877039148713,0.9719344235991363,0.25713903281476097,0.8224011221513954,0.33596802541027904,0.6322144549568958,0.9447508527851972,0.220941845633954
img_0208,3,0,images/sub-06/ses-1/image_32.png,0.0,animal,animal,0.90322185,0.04402545,0.90322185,0.0034303197,0.0017255181,0.0295026,0.0012546816,0.010032912,0.0023918503,0.004414753,0.54789406,0.80180645,0.89661527,0.13946159,0.7282337,0.52557856,0.5202559,0.37838462,0.045039065,0.5956065,marine animal,0.273198,False,0.4169202446937561,0.1938104629516601,0.9275414253322944,38.444122314453125,0.4600517153739929,1.4176450967788696,5.637648042023859,0.0695,-1.479507232520282,0.1817147582769394,0.4901194794646893,0.5532519461142192,1.3333333333333333,0.2812167661492021,0.1657565403920357,0.23139345686315355,0.4933832637955905,0.8077989840696305,0.873456513857184,0.8199918919312462,0.8505013134952419,0.9560798211403054,0.17212021930978183,0.9961215588238483,0.879733841341219,0.8881811171285419,1.0021507735062327,0.006160902833237423,0.8289651547873552,0.674138413793656,0.7894870562158285,0.9469012411920501,0.2382794359682201
img_0209,3,1,images/sub-06/ses-1/image_33.png,0.3333333333333333,animal,animal,0.91483045,0.05729731,0.91483045,0.00070103584,0.0051419274,0.008452805,0.0032668435,0.0059037893,0.0012001621,0.00320568,0.2923758,0.8822043,0.7686433,0.17070392,0.9214245,0.37872246,0.7026648,0.7168884,0.03981361,0.14316218,wild mammal,0.31530216,False,0.6017523407936096,0.2704820930957794,0.8893134023805238,25.760513305664062,0.1830071061849594,1.903550624847412,5.716361418321049,0.0509,-2.5452647857348127,0.0399683341383934,0.4750452104445851,0.4330623932885243,1.3333333333333333,0.24351714188338636,0.17919495631555005,0.20651060502483465,0.46665779806420943,0.8413585920726789,0.7916541823993193,0.5278890649467576,0.7255438758556774,0.9257925050511081,0.3146599474444156,0.9321658837521551,0.5590042245831128,0.749528389954824,0.9892592210648834,0.09904429232864269,0.8080196314689282,0.6073784829810582,0.6771042266382941,0.940039451646297,0.33284869759600083
img_0210,3,0,images/sub-06/ses-1/image_34.png,0.0,animal,animal,0.87030274,0.094206445,0.87030274,0.0038841763,0.0047221826,0.0146546755,0.0025347958,0.003293642,0.0028730836,0.0035282285,0.6518416,0.92618555,0.84203863,0.18822981,0.8457995,0.24544334,0.84560627,0.56519705,0.20838933,0.35853595,baby,0.18216269,False,0.4449772238731384,0.254283457994461,0.9193611128085316,58.71596908569336,0.4930891990661621,3.050126075744629,5.681873386888444,0.02065,-2.8956100213691265,0.0192674212157726,0.4913229655404227,0.5146726023445239,1.3333333333333333,0.2043644924389083,0.049063155009652304,0.1406833335320135,0.43890227499471307,0.8798972423491409,0.6898714702943358,0.324181292326566,0.5615040187132573,0.8881074523270633,0.5243697461557333,0.82329744173745,0.2469274185757605,0.6120626105773741,0.9673145972630504,0.2908022679212394,0.7421036753387276,0.6726742235513619,0.7037418762737807,0.918445270789779,0.40505488787384647
img_0211,3,1,images/sub-06/ses-1/image_35.png,0.3333333333333333,animal,animal,0.6300523,0.14356795,0.6300523,0.0066362163,0.010690304,0.12025745,0.017101672,0.02723011,0.02428418,0.02017985,0.5555096,0.3455067,0.9319155,0.10609218,0.71238774,0.2790968,0.99880457,0.19031838,0.0034476959,0.51863474,bird,0.67218965,False,0.4546234309673309,0.1399782001972198,0.7142841112293163,27.760631561279297,0.271801233291626,3.242521047592163,5.204499682024958,0.0200333333333333,-1.2856339705982165,0.3589477837085724,0.5031560140110035,0.5110026910029605,1.3333333333333333,0.21644225822705,0.15332394081768908,0.23231635407014622,0.44746426790495336,0.8297151500180995,0.9275784800028799,0.08087798453518891,0.7580859251916149,0.9761184810025593,0.13323243959341596,0.9889547837227767,0.21264708776932695,0.7203214187089404,1.0007061658627787,0.1075059285668192,0.8451800145521687,0.5104951383563683,0.7720336671144361,0.9522132572027537,0.19484794352977633
img_0212,3,0,images/sub-06/ses-1/image_36.png,0.0,animal,animal,0.6727878,0.09363345,0.6727878,0.005140591,0.028892215,0.08296509,0.010195556,0.05481587,0.010959055,0.04061033,0.28831813,0.8851497,0.6474278,0.14564547,0.9289809,0.5760996,0.9535025,0.16539685,0.07643743,0.4547502,bird,0.82787377,False,0.6234943270683289,0.1718324422836303,0.7244953519773369,38.0123291015625,0.2037049382925033,3.7576918601989746,4.870851727748087,0.0398583333333333,-2.8784593709456403,0.0603011697530746,0.440063484598547,0.5776451322698358,1.3333333333333333,0.2815363566649133,0.23984062783675264,0.24919467537627119,0.49360982322534736,0.7834561669299241,0.787085834557343,0.7232278534735272,0.7722145611318192,0.9241010741025099,0.24595315584250357,0.8972231780094212,0.810668913297625,0.843218255156135,0.9822158160344441,0.15758443408135825,0.7918341160898914,0.7809330466850953,0.7887427574860413,0.9347370489069587,0.3118826554691603
img_0213,3,1,images/sub-06/ses-1/image_37.png,0.3333333333333333,animal,animal,0.7275507,0.07286738,0.7275507,0.012087229,0.015916055,0.09357285,0.014649949,0.0153033715,0.0070120897,0.041040353,0.3436768,0.1637124,0.92623067,0.93942344,0.40770593,0.5254435,0.41495022,0.87987465,0.08287083,0.67125136,marine animal,0.87319666,False,0.4634856581687927,0.2408071458339691,0.9761830113777524,68.55977630615234,0.6221584677696228,1.4746520519256592,5.505333789248184,0.0254666666666666,-3.050337147726881,0.0273731425404548,0.5159918151722974,0.5068941462267322,1.3333333333333333,0.24914375893826346,0.18084995872034382,0.20568887872646124,0.4706465370559682,0.8017021787452652,0.7197983045159813,0.5311768923098097,0.6593292971159126,0.8991878637464723,0.3209611923806725,0.9648057719270888,0.49058516657475637,0.6831384244321987,0.9958384469055183,0.17745636620492275,0.7069171971519249,0.5082123548003679,0.6204789891466206,0.9069181198800825,0.31210944318810907
img_0214,3,1,images/sub-06/ses-1/image_38.png,0.3333333333333333,animal,animal,0.83861375,0.07519504,0.83861375,0.0015031485,0.0009222361,0.052748017,0.002318298,0.023050454,0.00270223,0.0029469032,0.41148728,0.8174923,0.87938505,0.64477223,0.77085054,0.67829823,0.3180076,0.37797153,0.053530548,0.2737643,cat,0.5848384,False,0.2363382130861282,0.2269425094127655,0.991169615816028,22.464893341064453,0.3280113041400909,2.3189144134521484,5.246524574219298,0.03245,-2.722893901957755,0.0270630102604627,0.5552110496194613,0.5179814539311117,1.3333333333333333,0.2439643469428815,0.010937814673788182,0.22102329138313728,0.4669748241281342,0.7977082085751453,0.696105862559931,0.03476421339789737,0.6288588817888534,0.8904157362818969,0.3032505708389345,0.8172726289463509,0.010305398826540912,0.6646996138741686,0.9661001750877124,0.13912064224445883,0.7964504463846009,0.022298843541346813,0.5904380036320772,0.9362493666692997,0.29936438981644214
img_0215,3,2,images/sub-06/ses-1/image_39.png,0.6666666666666666,animal,animal,0.82012945,0.066123195,0.82012945,0.001450432,0.004678659,0.08319945,0.003244047,0.010299832,0.006744958,0.004130052,0.37933567,0.38633782,0.83498794,0.052264567,0.81710035,0.3587974,0.4127252,0.55586195,0.064140834,0.27214542,dog,0.4192285,False,0.6156497597694397,0.2354266196489334,0.8438760872471346,61.675811767578125,0.5193616151809692,1.1934764385223389,5.580624815875543,0.0218,-2.449962990082656,0.0329106450080871,0.4580727708735697,0.5745817698604955,1.3333333333333333,0.23613612274667584,0.19543830397345519,0.23276890724938548,0.4614253540321426,0.8252263467290244,0.7881310972941226,0.7390094941581006,0.7493167803104279,0.9244880826674355,0.3306026624767729,0.9695293445428061,0.8200853520587104,0.8545493920665846,0.9967905779559337,-0.05641260969813678,0.7998811242567974,0.714594343414475,0.7722518507053258,0.9373732626541552,0.3324932642160061
img_0216,3,0,images/sub-06/ses-1/image_41.png,0.0,vehicle,vehicle,0.9797651,0.0013844713,0.0043097553,0.001717526,0.0005138803,0.0077541946,0.9797651,0.00056315266,0.0033478476,0.0006438892,0.20776577,0.45820335,0.64676094,0.061580695,0.38052467,0.70981497,0.97067004,0.4493936,0.041681822,0.71088827,car,0.9407414,False,0.5225456953048706,0.2685435116291046,0.9639155451218736,27.865440368652344,0.2137032300233841,3.3902041912078857,5.443370141147893,0.0388333333333333,-2.2263521453521817,0.0542421042919158,0.5168209085888098,0.6026855383629366,1.3333333333333333,0.31568965345443234,0.3132789719699228,0.34692222043352894,0.5178212783986456,0.7359562737764018,0.7592776058852232,0.4616548621378769,0.5151682308632152,0.9138050764620635,0.4976106317037542,0.8788612303105173,0.4749040160783169,0.635258904823622,0.9785145962221231,0.3149621966518649,0.7855804718680198,0.43487478322046125,0.5282483839161346,0.93268834427962,0.5541723555331446
img_0217,3,0,images/sub-06/ses-1/image_42.png,0.0,vehicle,vehicle,0.992597,0.000848905,0.0011412855,0.001021778,0.00039749223,0.0026347667,0.992597,0.00018355426,0.00027261593,0.000902671,0.6654849,0.61655444,0.96561396,0.24066615,0.21281232,0.8094793,0.45250612,0.28468627,0.18148068,0.4625693,car,0.816838,False,0.515618085861206,0.2782480120658874,0.9372548853713976,13.78593635559082,0.0520780123770237,3.830805778503418,5.792134384965827,0.0560416666666666,-2.5964982756022956,0.0367402955889701,0.4971261953329607,0.5242445714911197,1.3333333333333333,0.34137744475291143,0.15035948147095501,0.22883540238280667,0.5360314913498893,0.7896483863290318,0.656066038056522,0.2861441449608839,0.3354080613014667,0.8755909898562354,0.7186851513732064,0.9196434489245776,0.3366360757927588,0.5302906101487531,0.9867350725027404,0.41048485524535194,0.7666136008676141,0.3879693498497164,0.5341873192014132,0.9264747646441213,0.5296003181941229
img_0218,3,0,images/sub-06/ses-1/image_43.png,0.0,vehicle,vehicle,0.84407735,0.0039823237,0.0023596243,0.0014045365,0.0011034852,0.030767392,0.84407735,0.0010456538,0.114852585,0.00040713052,0.15209864,0.8051898,0.81578976,0.6954698,0.11993036,0.8575173,0.96809095,0.22927997,0.08803525,0.31308287,car,0.8944447,False,0.4491333961486816,0.2663226127624511,0.9999999892884204,50.99882125854492,0.2639040648937225,2.9709367752075195,5.856468105889338,0.1072083333333333,-2.6287430420409805,0.0668866708874702,0.4965763033370747,0.4280172924404393,1.3333333333333333,0.2982355794687812,0.25586479426142117,0.28613440089474745,0.5054479917874184,0.7583943430755973,0.7048606847125257,0.3064750650210797,0.3603350610363182,0.8936572094907245,0.6540616538471232,0.9497398861387552,0.7483682541060064,0.8077282531424309,0.992801614654151,0.08736991364531088,0.7871401942396697,0.3833894641461192,0.5732474948748593,0.9331993120172771,0.45023574371121283
img_0219,3,0,images/sub-06/ses-1/image_44.png,0.0,vehicle,vehicle,0.9590632,0.0047689206,0.0070105745,0.00020372568,0.00047598945,0.00483979,0.9590632,0.0034564352,0.019475993,0.00070549984,0.54551744,0.81903154,0.6922009,0.36938834,0.3485966,0.9848492,0.8548454,0.3963547,0.43035588,0.053098504,truck or off-road vehicle,0.8818994,False,0.2426276206970214,0.1686427146196365,0.959705822384005,20.161901473999023,0.2528519928455353,3.090547561645508,5.228048230832756,0.0243583333333333,-2.445639129285321,0.079029381275177,0.5250787542202959,0.5879030431247556,1.3333333333333333,0.41276915296195493,0.16435535916865762,0.31060187266672995,0.586641455995495,0.6939280589921223,0.7409234847042613,0.39814837571151274,0.460134357674926,0.9070094624515563,0.5665601521512433,0.9312041405025476,0.5694212961561169,0.6459984708754212,0.9890653623725385,0.36670341897477393,0.8091329379357357,0.6338653380330106,0.6737932444633344,0.9404041727639804,0.41617818297494386
img_0220,3,1,images/sub-06/ses-1/image_45.png,0.3333333333333333,vehicle,vehicle,0.9480103,0.0059980033,0.008356122,0.0005861024,0.004303825,0.0062657674,0.9480103,0.009284823,0.015939917,0.0012550838,0.5276298,0.55175394,0.73648316,0.20984544,0.34925348,0.96088636,0.8294205,0.65565133,0.28690034,0.09729051,car,0.4854116,False,0.4923189580440521,0.2843482792377472,0.9145277520505994,35.47429656982422,0.323278933763504,1.7085222005844116,5.888191659007905,0.0758416666666666,-2.0913477885831813,0.1160043329000473,0.4971391390951767,0.5257101097516584,1.3333333333333333,0.3875926706760072,0.16435535916865762,0.29632276392703655,0.5687937127441138,0.6983818387609545,0.607619899416235,0.39814837571151274,0.4776377535628515,0.8576538053267794,0.6249917892657622,0.9001171679352041,0.6058601161047275,0.6705883878460498,0.9827991579013097,0.2863742183915591,0.7536766962058371,0.6338653380330106,0.6745243905775521,0.9222366123758279,0.40718047251262174
img_0221,3,0,images/sub-06/ses-1/image_46.png,0.0,vehicle,vehicle,0.98723155,0.0027713964,0.002436237,0.00066453917,0.00024495475,0.0038610834,0.98723155,0.00035726468,0.0010775102,0.0013555357,0.377516,0.2587479,0.81369245,0.29575202,0.3200832,0.7456217,0.12405083,0.57430476,0.35346305,0.6877738,car,0.5027266,False,0.3645861148834228,0.3758974969387054,0.9999999899910512,27.377931594848633,0.3818854689598083,3.0629868507385254,5.022970110049912,0.09885,-2.3736295632514177,0.089871160686016,0.4396456989822029,0.4914008299416328,1.3333333333333333,0.2197478347104903,0.2707882022725856,0.28854789816076515,0.44980760879365145,0.8046063029177931,0.716817009357047,0.4307123696645997,0.469323474528065,0.8980840391093917,0.5962994156965937,0.9053805126379656,0.6324420674694614,0.6678503771856605,0.983860090870534,0.27554441602840263,0.8064525893433285,0.5795738908982688,0.685701936752513,0.9395260859446276,0.3160608520655687
img_0222,3,0,images/sub-06/ses-1/image_47.png,0.0,vehicle,vehicle,0.9416516,0.008849144,0.006251723,0.000778581,0.0016458211,0.036251158,0.9416516,0.0017843869,0.0023421124,0.00044553846,0.20934208,0.852393,0.8279252,0.82645124,0.06127257,0.95717335,0.26802814,0.1154311,0.3187286,0.4560194,car,0.8893398,False,0.4029344022274017,0.2973784804344177,0.98037570938591,14.899421691894531,0.1009216457605362,4.298547744750977,5.481557769019989,0.1166083333333333,-2.3972851755132454,0.0802291706204414,0.4766914060680151,0.4968565364949187,1.3333333333333333,0.32812136922883894,0.2571133269737933,0.27784441138692084,0.5266341883515026,0.7861994277254908,0.7058442223605427,0.4833705397168193,0.5326533349325254,0.8940213643393731,0.5675818144841029,0.929610362969385,0.43011135480144214,0.649933824834719,0.9887441044603114,0.3214654572395311,0.8201932247185583,0.5645136480836866,0.6896520977599694,0.944027541780148,0.28076042000358736
img_0223,3,0,images/sub-06/ses-1/image_48.png,0.0,vehicle,vehicle,0.99170107,0.00056982733,0.0009340316,0.00060303777,2.7087868e-05,0.002752381,0.99170107,0.00020311231,0.002667633,0.0005418003,0.17647442,0.78436685,0.9091844,0.1529161,0.12779649,0.9403998,0.3070645,0.15853684,0.095668785,0.44311652,car,0.9169885,False,0.5032528042793274,0.2125886976718902,0.9292013961622608,38.00442886352539,0.1770280748605728,3.2469546794891357,5.580953055585123,0.0637666666666666,-2.4498405351460613,0.0833562389016151,0.5237686078502709,0.4635681105184799,1.3333333333333333,0.3629535560600591,0.3132789719699228,0.35580803758733104,0.5513269123145619,0.7099752340372093,0.7473754583820467,0.5859119615899533,0.647762058541262,0.9093983059318785,0.4329212600396899,0.9589274544362355,0.4749040160783169,0.6691733727017668,0.9946535538039242,0.15699993045423186,0.8226228927277978,0.5987650598231203,0.6298929552207577,0.9448235052083228,0.4342912087923004
